ProteinIndex,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,Score
A0A3Q7FE19,0.43775161,0.272644928,0.041666667,0.086956522,2.83,0.058,1.06956,1
A0A3B6GK88,0.39057917,0.369127517,0.105145414,0.07606264,0.43,-0.351,0.648567,1
A0A2K3DQG2,0.468516129,0.16,0.090322581,0.265806452,5,0.138,2.12029,1
A0A804RMF7,0.46661299,0.147342995,0.04589372,0.280193237,2.48,0.22,0.957683,1
A0A3Q7GBH1,0.471566054,0.167322835,0,0.112204724,1,-0.159,0.880351,1
A0A0P0VJB8,0.423730159,0.307142857,0.507142857,0.071428571,-0.26,-0.367,0.783661,1
Q9SCK6,0.442501777,0.262260128,0,0.076759062,0.84,0.032,0.772373,1
A0A3Q7ETP6,0.443495204,0.23381295,0.089928058,0.044964029,5.36,-0.118,1.38043,1
A0A1D5USV8,0.440222898,0.300911854,0.142857143,0.291793313,-0.03,-0.39,0.145353,1
A0A3Q7FFG3,0.445474045,0.233590734,0,0.025096525,0.33,0.194,0.823814,1
B7F7E9,0.354403482,0.373271889,0.117511521,0.329493088,2.41,-0.283,0.915047,1
A0A3B6GSA7,0.432753235,0.31124498,0.054216867,0.102409639,1,-0.361,0.747854,1
A0A3Q7HPV4,0.457814815,0.22,0,0.05,-1.05,-0.12,0.46659,1
A0A1D6PJL0,0.48008089,0.21536906,0.05156724,0.09908999,1.49,-0.136,1.16594,1
A0A2K3DSV7,0.458631347,0.158940397,0.074172185,0.45209713,5.53,0.423,0.914557,1
Q2R0D5,0.416911575,0.308584687,0.303944316,0.129930394,1.28,-0.331,0.906275,1
A0A3P6AKJ9,0.415792593,0.189333333,0.016,0.082666667,1.7,0.059,-0.0119086,1
A0A7I4EKN8,0.446586203,0.306709265,0.07028754,0.103301384,0.74,-0.312,0.927152,1
C0Z2A9,0.468908382,0.212719298,0.105263158,0.085526316,2.64,-0.072,0.635711,1
Q9SHV0,0.419858809,0.240331492,0,0.091160221,2.66,0.044,1.25104,1
A0A3B5Y1H3,0.485247657,0.189156627,0,0.092771084,1.75,-0.143,0.980389,1
B6TTA1,0.479365079,0.172541744,0,0.05380334,0.64,-0.176,0.57014,1
Q0IPY1,0.450631313,0.218181818,0,0.05,1.08,-0.054,1.10034,1
Q6F2U7,0.496004994,0.232209738,0,0.059925094,-0.06,-0.31,0.703536,1
G9F9N9,0.452717272,0.235643564,0,0.059405941,1.02,-0.301,0.854606,1
A0A1P8AV46,0.446679169,0.229254571,0,0,1.85,-0.169,0.989031,1
O81834,0.404135526,0.32735426,0.421524664,0.224215247,0.26,-0.199,0.802202,1
Q10F62,0.456529299,0.236306729,0.037558685,0,0.39,-0.247,0.478466,1
A0A3Q7G613,0.425894933,0.278940028,0.034867503,0.119944212,2.83,-0.111,0.7061,1
A0A3Q7FTZ7,0.350636574,0.421875,0.6953125,0.325520833,3.9,-0.374,1.61831,1
A0A3Q7JJ52,0.493422483,0.167318982,0,0.088062622,0.24,-0.066,0.744097,1
A0A7I4EPQ6,0.443960036,0.25613079,0.024523161,0.111716621,2.6,-0.191,1.72614,1
Q7XSC3,0.506332454,0.179419525,0,0.096306069,2.08,-0.179,0.775003,1
A0A7I4FVQ7,0.417741935,0.225806452,0,0,1.23,-0.055,1.78445,1
A0A3B6BAK9,0.432319224,0.253968254,0.611111111,0.257936508,-0.6,-0.187,0.658973,1
A9RKX4,0.427136752,0.33974359,0.096153846,0.076923077,2.62,-0.144,1.29986,1
A0A0P0WMK8,0.439384809,0.261016949,0.028248588,0.133333333,4.22,0.177,0.514061,1
A0A2K1KES1,0.503267022,0.18922853,0,0.128093159,2.63,-0.201,0.519157,1
A0A2K3D3K7,0.475317401,0.153846154,0.002613891,0.516056759,4.98,0.284,1.36829,1
A0A3B6RG81,0.447797502,0.207100592,0.786982249,0.414201183,4.23,0.152,-1.20552,1
A0A3Q7HQL5,0.342506745,0.355408389,0.376379691,0.257174393,1.16,-0.195,1.86195,1
A0A8D9LXZ7,0.410331616,0.252080856,0.234244946,0.139120095,2.16,0.132,0.936986,1
Q2R2E7,0.404753417,0.326203209,0.368983957,0.131016043,0.88,-0.306,1.03724,1
Q9LDC0,0.424231355,0.320547945,0.128767123,0,-0.17,-0.396,0.683999,1
Q8VYP0,0.449500998,0.275449102,0,0.119760479,0.15,-0.391,0.712324,1
A0A1D6I650,0.461085351,0.216383308,0,0.030911901,1.12,-0.062,0.908889,1
A0A3Q7HGG4,0.463135018,0.249388753,0,0,1.57,-0.127,0.886869,1
A0A2K3DF96,0.47436214,0.17037037,0,0.066666667,0.44,0.093,0.492024,1
A0A3B6KP23,0.506180643,0.17699115,0.027812895,0.083438685,1.11,-0.204,0.945121,1
A0A3B6FZM3,0.45607064,0.152317881,0.642384106,0.092715232,1.9,-0.194,0.898451,1
A0A804NZB2,0.43828543,0.273236282,0.0537514,0.0537514,7.39,0.106,0.989063,1
A0A3P6ASH4,0.428586171,0.287925697,0.198142415,0.188854489,1.25,-0.294,1.77099,1
A0A3Q7HC51,0.432671958,0.254464286,0,0,1.35,-0.233,1.12043,1
A0A397YMB5,0.452547132,0.220216606,0,0.104693141,1.32,-0.04,0.486699,1
A0A3B6IUN3,0.482078051,0.20917226,0,0.026845638,3.19,-0.012,0.471687,1
A0A2K3DMW4,0.444633508,0.141361257,0.071989529,0.327225131,6.73,0.58,1.60328,1
A0A8D9MG57,0.485769556,0.18171926,0,0.042981502,1.19,-0.121,0.99875,1
A0A2K3DKU7,0.449029176,0.148215919,0.096980787,0.533394328,10.56,0.678,1.37144,1
A0A2K3DIV9,0.484880552,0.158730159,0,0.25974026,5.39,0.279,0.805878,1
A0A3Q7GU91,0.433714286,0.331428571,0.2,0,2.43,-0.575,-0.176978,1
A0A3Q7ID06,0.429070759,0.222506394,0,0.084398977,1.58,0.184,0.127025,1
A0A1D6ECZ1,0.386985726,0.267002519,0.156171285,0.133501259,1.03,0.188,0.83667,1
A0A3Q7JCK3,0.454231052,0.21192053,0.011037528,0.061810155,0.84,-0.067,0.800405,1
Q0J485,0.444541626,0.250728863,0,0.072886297,1.29,-0.249,1.32633,1
A0A3Q7GPK4,0.404069502,0.374485597,0.366255144,0.312757202,0.99,-0.482,0.337866,1
A0A804Q784,0.438819961,0.270471464,0.101736973,0.196029777,0.73,0.019,0.285691,1
A0A3B6C8A6,0.365396249,0.337568058,1,0.306715064,2.75,-0.14,1.49184,1
A0A3P5YNC5,0.420383987,0.330882353,0.305147059,0.106617647,-1.01,-0.345,0.488022,1
A0A804NBQ4,0.444302449,0.17571885,0,0.089456869,4.35,0.219,1.01009,1
A0A3Q7IB77,0.326996361,0.404624277,0.610789981,0.240847784,1.57,-0.246,1.04304,1
A0A2K3DEP8,0.496816274,0.117816092,0.04228243,0.497126437,8.32,0.421,1.82769,1
Q2QRV3,0.454422869,0.265372168,0,0.027508091,-0.11,-0.281,0.910784,1
A0A3B6CBH2,0.428943759,0.358024691,0.395061728,0,-1.17,-0.534,-0.379767,1
F4KHE3,0.422542889,0.336219336,0.021645022,0.056277056,-0.1,-0.348,0.547548,1
A0A2K3E761,0.475692117,0.177653631,0.004469274,0.227932961,7.02,0.146,1.05527,1
A0A1D6HIB2,0.458965102,0.236101083,0.089530686,0.053429603,1.19,-0.122,1.00814,1
Q9M1Q9,0.509859396,0.220679012,0.037808642,0.080246914,0.67,-0.26,1.05315,1
B4FQC4,0.437967006,0.305676856,0.056768559,0.030567686,0.02,-0.419,0.73129,1
A0A8D9CYY9,0.435102421,0.215083799,0,0.086592179,0.89,-0.06,0.606536,1
A9SY45,0.417355614,0.361477573,0.408970976,0.147757256,0.53,-0.467,1.16369,1
A0A3B5XV21,0.467894737,0.270526316,0.037894737,0.063684211,1.89,-0.163,1.56773,1
A0A3Q7F451,0.384065461,0.337984496,0.31627907,0.217054264,4.08,-0.124,1.57693,1
A0A2K3E568,0.455202822,0.26984127,0.142857143,0.224489796,0.19,-0.197,0.676435,1
A0A3Q7F1G8,0.495336077,0.165784832,0,0,0.29,-0.189,0.746335,1
A9RVF7,0.470434783,0.286956522,0.017391304,0,-0.88,-0.412,0.428365,1
A0A3Q7HXF6,0.393841032,0.352059925,0.415730337,0.131086142,-0.32,-0.265,0.629046,1
A0A2K1KAU8,0.416148625,0.15755627,0.125401929,0.106109325,3.34,0.205,1.25746,1
A0A2K1IX70,0.392169031,0.316489362,0.356382979,0.099734043,2.97,-0.111,0.490489,1
A8J7C8,0.444576048,0.279187817,0.120135364,0.043993232,0.3,-0.307,0.538711,1
A0A3Q7J9Z1,0.455532015,0.283898305,0,0.108050847,2.61,-0.422,0.273733,1
A0A0P0XXD2,0.459813084,0.257009346,0,0.060747664,2.3,-0.363,1.25051,1
A0A3P6CIK6,0.43212881,0.212389381,0,0.152654867,2.17,-0.016,1.02038,1
A0A3B6AWY9,0.368256437,0.304821151,0.356143079,0.385692068,3.5,-0.02,2.35711,1
A0A3B6EV77,0.490254237,0.131355932,0,0,2.11,-0.161,0.59515,1
Q946Y5,0.480821662,0.136134454,0.092436975,0.102521008,2.5,-0.039,0.597796,1
A0A3B6THV5,0.44978903,0.187341772,0,0.055696203,1.96,-0.166,1.01638,1
Q9LHL3,0.435873016,0.228571429,0.145054945,0.18021978,4.52,-0.009,1.86054,1
A0A3B6TM16,0.447181671,0.299270073,0.098540146,0.120437956,0.4,-0.335,0.61441,1
A0A2K3DJJ2,0.455326279,0.233333333,0.204761905,0.128571429,2.49,-0.03,0.690418,1
Q6Z1R8,0.484027778,0.216517857,0,0.064732143,3.22,-0.152,1.13208,1
A0A3Q7JCK9,0.440152851,0.19047619,0,0.14021164,1.14,-0.148,0.95123,1
A0A2K1K890,0.422593603,0.303547067,0.300136426,0.13165075,2.01,-0.22,1.40779,1
A0A2K3DGT6,0.445454545,0.164772727,0.215909091,0.213068182,4.56,0.137,2.21916,1
A0A3Q7HEA6,0.442369642,0.176904177,0.078624079,0.144963145,0.96,-0.024,0.753261,1
A0A804LYW4,0.443506494,0.227272727,0,0.116883117,3.26,-0.235,1.75149,1
O81039,0.41897019,0.317073171,0.185365854,0,0.34,-0.37,0.0306127,1
Q9FLM7_ARATH,0.349036281,0.455782313,0.460884354,0.267006803,-0.3,-0.521,1.66512,1
Q6EUQ6,0.43798361,0.22813036,0,0.188679245,0.45,0.627,0.175753,1
A0A3P5YGB9,0.46000979,0.31277533,0,0.052863436,-0.98,-0.609,-0.0342881,1
A0A2K1IP65,0.419410842,0.291330645,0.352822581,0.132056452,4.6,-0.108,1.9575,1
A0A804M7H4,0.445419774,0.203098107,0,0.08605852,1.94,-0.139,0.614818,1
Q6K2T0,0.413908683,0.256532067,0.062945368,0.097387173,3.79,0.105,1.39934,1
A0A804MY18,0.424264706,0.319852941,0,0.165441176,0.37,-0.421,0.506808,1
A0A397ZW61,0.435207231,0.259920635,0,0,0.6,-0.197,0.759321,1
Q5JME6,0.505033238,0.225071225,0,0,-0.43,-0.456,0.491943,1
A0A397XKI4,0.424151697,0.19760479,0,0.170658683,1.49,0.113,1.1173,1
A0A804NCE8,0.484228436,0.191744341,0,0.034620506,1.58,-0.198,0.929063,1
A0A178W3G2,0.403773353,0.384955752,0.485619469,0.169247788,1.94,-0.425,1.13757,1
A0A1P8BG37,0.458868023,0.227699531,0,0.143192488,0.08,-0.079,1.0883,1
Q6Z4I5,0.468566176,0.227941176,0.106617647,0.025735294,0.57,-0.137,0.497807,1
A0A3B6KIR5,0.46505698,0.2,0,0.015384615,0.62,-0.06,0.539724,1
B4FCE6,0.407407407,0.184210526,0.302631579,0.092105263,2.95,0.026,-0.172176,1
Q93WV5,0.406929069,0.306273063,0.391143911,0.118081181,3.12,-0.27,0.473614,1
A0A2K3DAG9,0.408017971,0.283048212,0.059097978,0.259720062,1.93,0.041,0.826558,1
A0A3Q7G7R6,0.463942103,0.24137931,0.199233716,0.057471264,-0.95,-0.174,0.313282,1
A0A3B6HPA7,0.423561508,0.308035714,0.40625,0.080357143,-0.02,-0.328,1.19794,1
P54926,0.502564103,0.21978022,0,0,-0.53,-0.417,0.636854,1
A0A0P0VPK5,0.370529328,0.360515021,0.317596567,0.364806867,-0.01,-0.387,1.08418,1
O81635,0.431036812,0.253292806,0.048632219,0,1.99,-0.176,1.13584,1
Q8S0J7,0.428180862,0.299684543,0.195583596,0.110410095,0.25,-0.248,0.183496,1
A0A3Q7FWJ1,0.450146843,0.246696035,0,0,2.73,-0.032,0.925731,1
Q7XXS0,0.399737015,0.366863905,0.25443787,0.207100592,-1.11,-0.502,0.0384047,1
A0A0P0YA47,0.464663643,0.299319728,0.200680272,0.227891156,1.83,-0.427,0.776833,1
A0A2K1L2F7,0.479104866,0.215456674,0,0,-0.69,-0.335,0.752771,1
A0A7I4B0H8,0.463914141,0.188636364,0,0,3.59,-0.064,0.982431,1
K7VRG4,0.461944145,0.225458468,0,0.064724919,1.35,-0.145,0.801696,1
Q10QF7,0.414039905,0.273476112,0.116968699,0.07907743,3.18,-0.002,1.48989,1
A0A3Q7IJQ0,0.426558266,0.304878049,0,0,1.55,-0.426,0.852368,1
A0A804MD93,0.410794941,0.256097561,0,0.166666667,0.92,-0.153,2.04928,1
A0A1D6QJ26,0.440208877,0.19843342,0.15926893,0.250652742,3.24,0.201,0.709335,1
A0A2K3DCF2,0.409851602,0.224466891,0.332210999,0.434343434,9.87,0.286,2.73864,1
A0JPV5,0.410894661,0.292207792,0.623376623,0,-1,-0.308,0.325255,1
A0A7I4B8A3,0.375104822,0.382075472,0.735849057,0.089622642,-0.17,-0.33,0.690418,1
A0A7I4F5B1,0.491044372,0.224837662,0,0.142045455,-0.14,-0.221,0.61882,1
A0A3Q7HNQ1,0.475172157,0.209380235,0.011725293,0.018425461,1.49,-0.199,1.27814,1
A0A3Q7GSZ9,0.426977196,0.31441048,0,0,-0.35,-0.508,0.253428,1
A0A2K1JED6,0.454302423,0.293233083,0.214285714,0.033834586,-0.72,-0.482,0.658205,1
A0A804RD90,0.439535497,0.222090261,0.022565321,0.048693587,0.89,-0.018,0.875173,1
A0A3P5Z094,0.442102397,0.154411765,0.294117647,0.291666667,5.1,0.131,1.14461,1
Q8S1F2,0.408756712,0.312267658,0.423791822,0.36802974,0.5,-0.41,-0.280578,1
Q6F378,0.439260009,0.226720648,0.046558704,0.038461538,3.07,0.366,0.99648,1
A0A3Q7JKV2,0.37662504,0.250720461,0.201729107,0.112391931,-0.17,0.162,0.549019,1
A0A3Q7EQN5,0.443589744,0.153846154,0,0.124615385,2.93,0.238,1.29816,1
Q9SKA2,0.478903319,0.275324675,0,0.07012987,-0.73,-0.381,0.566645,1
Q10PC3,0.383057731,0.201044386,1,0.255874674,4.22,0.299,1.00612,1
A0A2K3CP68,0.450286907,0.263633081,0,0.28457927,3.27,0.114,1.22237,1
A0A1D6EZ70,0.441669076,0.241110147,0.033824805,0.077189939,2.02,-0.211,1.01053,1
A8J9Q1,0.464944945,0.225225225,0.057657658,0.03963964,2.78,0.102,0.645904,1
A0A3Q7H6E8,0.455797101,0.260869565,0,0,-0.88,-0.286,0.447183,1
Q6NLP2,0.384358974,0.271153846,0.384615385,0.130769231,6.18,0.388,0.675079,1
Q39266,0.417331207,0.215311005,0.148325359,0.177033493,-0.22,-0.052,0.654954,1
Q9SD20,0.436614987,0.293023256,0,0,1.51,-0.278,0.850555,1
A0A3Q7HBB2,0.447958426,0.227171492,0,0.037861915,1.14,-0.186,0.895232,1
A0A8D9GGK7,0.486236063,0.188581315,0,0.089100346,1.16,-0.138,1.26784,1
A0A2K1JL04,0.411950791,0.326889279,0,0.170474517,5.37,-0.306,1.08577,1
A0A2K1IU68,0.484654164,0.172413793,0,0.078039927,0.9,-0.086,0.6568,1
A0A2K1ICC7,0.441136802,0.255780347,0.042630058,0.049132948,2.73,-0.144,0.836,1
B4FDU6,0.43377193,0.226315789,0.173684211,0.210526316,2.74,-0.031,0.964348,1
A0A3B6IKG4,0.457459757,0.263250883,0,0,2.08,-0.056,0.61851,1
A0A397ZKX2,0.442975734,0.16091954,0.051724138,0.120689655,1.03,0.222,0.570908,1
F4K3M1,0.437764933,0.297687861,0.12716763,0.124277457,-0.68,-0.261,0.703323,1
A0A3Q7HRA9,0.41877551,0.273469388,0.142857143,0.142857143,3.58,-0.182,0.699125,1
A0A3B6KE28,0.409656777,0.366492147,0.853403141,0.246073298,1.66,-0.212,-0.113221,1
A0A2K3D1L4,0.495707857,0.171339564,0,0.137071651,1.93,-0.221,1.53036,1
A0A2K1IIY1,0.39189899,0.350909091,0.285454545,0.181818182,3.61,-0.186,1.4848,1
Q2QM86,0.402446006,0.304449649,0.407494145,0.210772834,2.55,-0.205,0.469236,1
F4JP36,0.459747833,0.226950355,0.002836879,0.053900709,1.06,-0.222,0.566824,1
Q9SV68,0.503850051,0.203647416,0,0.088145897,0.16,-0.298,0.740732,1
A0A3B6EBN7,0.456608006,0.291925466,0.124223602,0.091614907,0.85,-0.401,0.787451,1
A0A3Q7HUQ1,0.401416853,0.37360179,0.050708427,0.112602535,0.75,-0.397,0.917481,1
A0A804N7N4,0.391816817,0.297297297,0.398648649,0.222972973,0.12,-0.328,1.62531,1
Q9S834,0.478038777,0.174496644,0,0,-0.09,-0.129,0.328081,1
A0A804N0I4,0.457590558,0.15018315,0,0.194139194,2.63,-0.024,0.858968,1
A9RSY6,0.481652257,0.161383285,0.449567723,0.172910663,3.84,-0.002,1.78583,1
A0A2K3DPI9,0.451198919,0.247720365,0.010638298,0.252279635,3.2,-0.075,1.04094,1
A0A3B6I450,0.439660494,0.21875,0.048611111,0.213541667,2,0.058,0.487826,1
A0A8D9D637,0.442622951,0.341530055,0.207650273,0.120218579,0.12,-0.384,-0.170428,1
Q94AK8,0.439148936,0.331914894,0.008510638,0,-1.02,-0.391,0.185408,1
A0A0N7KGJ7,0.474099099,0.243243243,0,0,-0.18,-0.269,0.724184,1
Q94F54,0.42519433,0.181069959,0,0.041152263,3.76,0.054,0.375748,1
A0A3Q7GUT5,0.47740477,0.186164802,0,0.072227874,2.25,0.004,1.14763,1
A0A2K3E5U5,0.436013571,0.214249364,0.150127226,0.518066158,4.7,0.187,1.5643,1
A8IRJ2,0.47979066,0.214975845,0,0.115942029,-0.02,-0.222,0.682708,1
A0A3Q7JEN6,0.430246914,0.214559387,0.034482759,0,0.78,0.173,0.356276,1
A0A7I4FTR9,0.48355771,0.161550889,0,0,1.52,-0.131,0.408566,1
A0A3B6RID8,0.412278719,0.322033898,0.06440678,0.113559322,4.29,-0.155,0.503345,1
A0A2K1JJD3,0.409469364,0.248021108,0.065963061,0.029023747,2.73,-0.23,1.36903,1
Q9FFX4,0.413940649,0.180124224,0,0.192546584,3.02,0.068,0.148963,1
A0A3Q7FX71,0.459293301,0.247242647,0,0.047794118,2.26,-0.065,0.776098,1
A0A3B6MQ90,0.451731266,0.253488372,0.153488372,0.13255814,4.35,0.047,0.672564,1
A0A8D9D6F3,0.498601913,0.19205298,0,0,1.71,-0.347,0.518945,1
A0A2K3DP61,0.475156463,0.17877551,0.031836735,0.158367347,5.51,0.403,0.837699,1
A0A3B6TVD5,0.422544643,0.28125,0.544642857,0.332589286,3.45,-0.293,0.942409,1
Q8RWD7,0.426532226,0.320284698,0.274021352,0.113879004,0.64,-0.314,0.7505,1
A0A2K3DZ87,0.451682692,0.237019231,0.01875,0.400961538,4.65,0.233,1.40188,1
A0A3B6QKK1,0.430065359,0.272727273,0,0.179144385,3.56,-0.236,1.05385,1
F4JHI1,0.373723197,0.376608187,0.533333333,0.203508772,1.65,-0.383,1.61533,1
Q5BPF3,0.382824427,0.301526718,0.358778626,0.339694656,1.46,-0.251,1.19393,1
A0A3Q7II35,0.460069444,0.15625,0,0.142361111,5.36,0.239,1.24638,1
A0A3P6B0E4,0.324216524,0.4,0.938461538,0.21025641,-0.84,-0.269,1.26548,1
A9RZ27,0.477919622,0.227659574,0,0,-0.62,-0.261,0.539364,1
A0A0P0W782,0.40101815,0.28685259,0.06374502,0,-0.38,-0.331,0.729754,1
Q0J1E8,0.454241742,0.152027027,0.179054054,0.418918919,2.28,0.114,0.60023,1
A0A3P5YTA3,0.451120256,0.209876543,0,0.148148148,-0.31,-0.227,0.521428,1
A0A2K3D7E7,0.477783054,0.142450142,0.050332384,0.590218424,11.16,0.197,2.06861,1
A0A7I4B297,0.477166157,0.217125382,0,0,-0.15,-0.235,0.838548,1
A0A3Q7FF21,0.409938091,0.26686217,0.140762463,0.058651026,2.67,0.14,0.591556,1
Q9FMG6_ARATH,0.420323488,0.341772152,0.816455696,0,-0.3,-0.53,-0.188773,1
A0A3P6A689,0.406584068,0.184417441,0,0.041458184,3.02,0.202,1.67327,1
A0A804N387,0.454521964,0.190697674,0.218604651,0.213953488,1.56,0.042,0.124819,1
A0A3Q7IES7,0.374476987,0.334728033,0.184100418,0.251046025,9.66,-0.018,3.6679,1
Q9ZUE1,0.387066432,0.291005291,0.566137566,0.201058201,4.44,-0.114,1.95116,1
K7UPK8,0.439090576,0.234323432,0.095709571,0.082508251,3.08,-0.009,0.369835,1
Q0JMM1,0.516152858,0.193641618,0,0.121387283,-0.42,-0.374,0.670865,1
A0A3B6AQH4,0.446370968,0.326612903,0,0.209677419,0.23,-0.356,-0.364967,1
Q7XHI7,0.440173724,0.169381107,0,0.143322476,3.02,0.21,-0.435307,1
A0A2K1ITX9,0.449117342,0.168224299,0.056074766,0.228037383,2.3,0.103,0.797252,1
A0A3Q7IYC1,0.52039415,0.186998395,0,0.04494382,0.91,-0.241,0.93233,1
A0A2K1KJD1,0.494485597,0.155555556,0,0.051851852,2.65,-0.185,0.327085,1
A0A3B6KR47,0.442598807,0.17114094,0.120805369,0.156040268,2.42,0.141,0.298024,1
A0A3B6RH95,0.391562239,0.296992481,0,0.149122807,2.86,-0.17,1.57244,1
Q5ZC83,0.444848975,0.223300971,0.116504854,0.087378641,0.85,-0.133,0.940727,1
K7VJP2,0.390018124,0.293601004,0.062735257,0.08782936,4.24,-0.015,1.6105,1
A0A7I4ALX2,0.46151582,0.17218543,0,0.178807947,4.47,0.438,1.37349,1
A0A3Q7F7R9,0.453770779,0.272440945,0.146456693,0.159055118,-0.73,-0.307,0.427303,1
A0A8D9MII3,0.440034878,0.33632287,0.087443946,0.105381166,2.22,-0.393,0.360099,1
A0A3B6KCN1,0.489563046,0.166292135,0,0,0.9,-0.167,0.435569,1
A0A2K3E190,0.487764808,0.151750973,0,0.087548638,1.83,-0.123,0.762768,1
A0A804LQK4,0.397728103,0.23339908,0.180802104,0.055884287,5.2,0.128,1.80113,1
A0A7I4DIT8,0.445394952,0.241887906,0,0,0.65,-0.22,0.68163,1
K7U8N6,0.428194086,0.15503876,0.170542636,0.364341085,1.11,0.235,0.474578,1
A0A804U9V2,0.502486402,0.13986014,0,0.055944056,1.42,-0.227,0.50983,1
A0A3Q7HMG2,0.447525846,0.253839205,0,0.014453478,1.22,-0.082,1.00607,1
Q8LPR8,0.40199005,0.334098737,0.119402985,0.181400689,3.1,-0.096,1.09943,1
A0A804PS05,0.424320458,0.234978541,0.065450644,0.154506438,3.64,-0.16,1.15444,1
A0A3B6PKH6,0.430525031,0.307692308,0,0,1.79,-0.337,1.23901,1
A0A2K3E7N8,0.51702924,0.131578947,0,0.065263158,2.43,0.109,0.764222,1
A0A3P6CVG4,0.396859259,0.333333333,0.106666667,0.144,0.49,-0.354,0.682185,1
Q2R1B2,0.455,0.35,0.214285714,0.228571429,-2.58,-0.591,-0.126665,1
A0A2K3DT58,0.463973064,0.130952381,0,0.576839827,7.73,0.579,2.37655,1
A0A8D9HWC7,0.443102163,0.192393736,0,0.029082774,1.91,0.188,0.0729215,1
A0A804NV46,0.446394614,0.243597751,0,0,0.93,-0.019,1.04341,1
A0A3Q7FBQ2,0.422590361,0.231927711,0.129518072,0.15060241,2.99,-0.019,1.2594,1
A0A3Q7HFJ2,0.44364002,0.076923077,0.180995475,0.393665158,4.35,0.232,0.134866,1
B4F8G1,0.430065359,0.312693498,0.334365325,0.170278638,1.78,-0.227,0.283584,1
A0A3Q7HYA1,0.424816562,0.188679245,0.139150943,0,2.85,0.085,0.837356,1
Q45GG6,0.474789562,0.136363636,0.200757576,0.238636364,1.85,0.263,-0.585675,1
Q8HTL6,0.456177345,0.239659367,0,0.03649635,0.25,-0.125,0.895363,1
A0A2K3D992,0.456538676,0.247078464,0.16360601,0.208681135,2.96,-0.118,1.3333,1
A0A8D9GN17,0.46669736,0.223756906,0,0,0.29,-0.31,0.890463,1
Q67WY8,0.423737374,0.355113636,0.119318182,0.360795455,-0.79,-0.367,-0.0238661,1
A0A3Q7FPP9,0.46249747,0.289617486,0.012750455,0.080145719,-0.05,-0.333,1.12408,1
A0A2K1IA42,0.497374429,0.193493151,0.044520548,0.040525114,2.85,-0.11,0.885578,1
A0A3Q7HPU3,0.429957806,0.208860759,0.006329114,0,0.1,-0.18,0.744783,1
A0A3P6BE27,0.380639542,0.388577828,0.686450168,0.190369541,1.95,-0.331,1.72026,1
A8IR09,0.440173238,0.206989247,0.534946237,0.470430108,2.36,0.107,0.921663,1
B6SZ15,0.445985663,0.188709677,0,0.283870968,2.66,0.059,1.24617,1
A0A3Q7EXZ1,0.404757297,0.230769231,0.143686502,0.201741655,6.67,0.241,1.8054,1
A0A1D6F9C5,0.499464525,0.181649676,0,0.114921223,1.67,-0.096,1.36094,1
Q56XX3,0.42492284,0.240740741,0,0.127314815,2.52,0.204,0.864636,1
Q69RJ0,0.481375989,0.220433437,0.013622291,0.034674923,1.91,-0.139,1.34269,1
A0A2K1J434,0.453276353,0.239040529,0.086021505,0.089330025,1.79,-0.124,0.817688,1
A0A3B6MNX4,0.424325173,0.25047081,0.072504708,0.081920904,3.13,-0.117,1.21433,1
Q40687,0.467573099,0.194736842,0,0.063157895,0.62,-0.244,0.558608,1
Q2R915,0.520266915,0.150837989,0,0.069832402,0.45,-0.043,0.705398,1
Q0JIL1,0.467033277,0.253807107,0,0,0.11,-0.399,0.569961,1
A0A3P5Z3H1,0.430291744,0.318435754,0.318435754,0.167597765,-0.34,-0.466,1.28836,1
A0A3Q7ITN6,0.499706238,0.200622084,0,0,0.17,-0.214,0.509421,1
A0A1D6ERW6,0.448262428,0.230014025,0,0.022440393,0.12,-0.156,0.807315,1
A0A2K3DT92,0.426040326,0.262548263,1,0.536679537,3.12,0.078,1.67393,1
A0A0P0VC79,0.45127421,0.225917431,0.035550459,0.060779817,1.05,-0.218,1.05539,1
A0A2K1IM72,0.441464205,0.218658892,0.062196307,0.054421769,2.45,-0.129,0.845785,1
A0A3B5Y702,0.413453073,0.213946117,0.297939778,0.18858954,2.39,-0.003,0.587668,1
A8IE47,0.475364299,0.204918033,0,0.161885246,5.48,0.168,0.933163,1
A0A2K1KQJ6,0.460188867,0.280815109,0.038767396,0.114314115,1.34,-0.178,1.47753,1
A0A8D9GQQ2,0.453308365,0.195332757,0,0.009507347,1.94,-0.177,1.23922,1
A0A3Q7EX01,0.388766789,0.137362637,0,0.065934066,1.71,0.162,0.442136,1
A0A804NQJ4,0.443883792,0.282110092,0.087155963,0.185779817,2.86,-0.295,2.34084,1
B7ZYC8,0.48767456,0.158469945,0,0.095628415,1.47,-0.167,0.724184,1
A0A3Q7F9W3,0.432987313,0.256055363,0.032871972,0,1.23,-0.253,0.886673,1
K4D9G4,0.408881697,0.249190939,0,0,1.78,0.069,0.537616,1
A0A8D9GP85,0.421919317,0.244114002,0.473358116,0.142503098,2.48,0.083,1.36449,1
A0A3P6ALI9,0.489147663,0.198932557,0.000970403,0.036875303,2.56,-0.055,1.44159,1
A0A0P0VJC8,0.391377778,0.314666667,0.173333333,0.144,0.82,-0.301,0.619866,1
Q9FE78,0.458236434,0.334302326,0.10755814,0.110465116,0.39,-0.419,0.245865,1
