UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,temp,RAV,Score
A0A1D6FF90,0.384770115,0.362068966,0.577586207,0.137931034,0.56,-0.42,0.861843,0.674033333,0.62679867,1
A0A1D6FH10,0.439651416,0.272727273,0.072192513,0.175579323,1.64,-0.062,0.873441,0.0154776,0.44740317,1
A0A1D6FJS8,0.469684499,0.265432099,0,0,0.48,-0.326,0.522277,0.462,0.343921975,1
A0A1D6FJU5,0.45699246,0.298335467,0,0.222791293,0.82,-0.278,0.711932,0.089733467,0.569935461,1
A0A1D6FL68,0.463648966,0.254318618,0.044145873,0.12571977,-0.22,-0.199,0.709923,0.48051,0.371733443,1
A0A1D6FL73,0.452209596,0.232954545,0.017045455,0.170454545,2.25,0.042,0.618983,0.111311667,0.567815724,1
A0A1D6FMK3,0.450342633,0.18722467,0.050660793,0.088105727,2.2,0.336,0.942883,0.07296325,0.580447603,1
A0A1D6FQX1,0.448208149,0.160530191,0.278350515,0.400589102,6.78,0.144,1.00022,0.0576715,0.588142552,1
A0A1D6FRT4,0.42354395,0.186653772,0.058994197,0.109284333,3.7,0.429,0.969379,0.0748977,0.664299761,1
A0A1D6FSF0,0.463383085,0.205970149,0.137313433,0.041791045,0.25,-0.186,0.291196,0.474876667,0.591590235,1
A0A1D6FT87,0.408733974,0.221153846,0.117788462,0.420673077,1.11,0.359,-0.00527636,0.068653767,0.743882394,1
A0A1D6FUE3,0.444398417,0.290803645,0.33968517,0.249378625,1.92,-0.17,1.20864,0.081722667,0.575954056,1
A0A1D6FUU3,0.426802721,0.297959184,0.265306122,0.114285714,3.39,-0.277,0.908579,0.182408333,0.662739419,1
A0A1D6FVH3,0.349802761,0.328402367,0.298816568,0.189349112,4.49,-0.121,1.64309,0.264004833,0.720664133,1
A0A1D6FVZ8,0.461411909,0.188950276,0.002209945,0.102762431,3.35,0.088,1.36491,0.0214083,0.614574674,1
A0A1D6FW13,0.483724914,0.226872247,0,0,0.6,-0.308,0.160953,0.171948333,0.374351524,1
A0A1D6FWE3,0.445557561,0.203068592,0.142599278,0.138086643,8.03,0.325,1.55403,0.430083333,0.424846795,1
A0A1D6FWM8,0.43065677,0.204453441,0.29757085,0.226720648,3.15,0.09,0.622594,0.2294615,0.777135712,1
A0A1D6FWR6,0.447938009,0.288416076,0.075650118,0.082742317,-0.14,-0.438,0.215465,0.401996667,0.548162084,1
A0A1D6FZC1,0.458316361,0.207739308,0.042769857,0.034623218,2.5,-0.164,0.262135,0.147361333,0.675852772,1
A0A1D6G0S0,0.34894822,0.357605178,0.588996764,0.124595469,4.76,0.084,1.94142,0.076334833,0.817402339,1
A0A1D6G0W4,0.494087666,0.25,0.098623853,0.169724771,0.93,-0.356,-0.379604,0.123493333,0.510802698,1
A0A1D6G3G4,0.393998926,0.274396135,0.093719807,0.12173913,4.13,-0.033,1.89864,0.091098983,0.713593113,1
A0A1D6G420,0.484952085,0.174825175,0,0.051282051,0.37,-0.161,0.0466214,0.270555,0.383159682,1
A0A1D6G432,0.374856429,0.285393258,0.262921348,0.604494382,4.37,-0.026,0.90639,0.256982167,0.773957717,1
A0A1D6G4R3,0.448888889,0.180645161,0,0.152688172,4.02,0.379,1.26085,0.0884698,0.57837513,1
A0A1D6G4R4,0.444256121,0.17433414,0,0.104116223,4.02,0.379,1.11431,0.177137833,0.591425515,1
A0A1D6G576,0.438237053,0.296017223,0.252960172,0.264800861,1.3,-0.24,1.29548,0.1060615,0.508950121,1
A0A1D6G698,0.384615385,0.210526316,0.261133603,0.111336032,2.88,0.118,1.13465,0.085446767,0.730772936,1
A0A1D6G6M1,0.452471566,0.177165354,0.133858268,0.269685039,8.31,0.351,0.649759,0.074969167,0.480766386,1
A0A1D6G7M7,0.475261438,0.108823529,0,0.035294118,3.98,0.298,0.777797,0.481416667,0.753981654,1
A0A1D6G850,0.502883454,0.091032609,0.050271739,0.544836957,3.63,0.002,0.111947,0.667616667,0.80224703,1
A0A1D6GD47,0.425136612,0.316939891,0.224043716,0.12295082,1.67,-0.338,0.426388,0.236563333,0.501866439,1
A0A1D6GDY8,0.460253542,0.244295302,0.08590604,0.159731544,7.79,-0.088,1.24419,0.110713717,0.472177555,1
A0A1D6GG02,0.410418332,0.29736211,0.20383693,0.143884892,2.51,-0.157,1.56131,0.217218,0.484186138,1
A0A1D6GG78,0.452332196,0.249146758,0.119453925,0.112627986,1.02,-0.16,0.769188,0.093686667,0.327923754,1
A0A1D6GGX8,0.484261975,0.214076246,0,0.190615836,2.94,-0.164,0.787843,0.021586,0.321217888,1
A0A1D6GII0,0.419335937,0.228515625,0,0.138671875,8.37,0.386,1.33275,0.177053333,0.489532791,1
A0A1D6GIJ5,0.351489028,0.357366771,0.652821317,0.103448276,3.88,0.032,2.37086,0.132276717,0.826141396,1
A0A1D6GJW7,0.370624049,0.363013699,0.255707763,0.214611872,2.29,-0.303,0.798739,0.322188333,0.678288468,1
A0A1D6GKH5,0.346659521,0.353697749,0.379421222,0.424437299,6.93,-0.078,4.36296,0.057198,0.724246341,1
A0A1D6GL81,0.260185185,0.518518519,1,0.777777778,,-0.828,3.34759,0.056701667,0.818106924,1
A0A1D6GLH1,0.447491185,0.25630594,0.041497152,0.064279902,2.46,-0.089,1.16852,0.07167,0.324635673,1
A0A1D6GLL3,0.438576019,0.188736682,0.068493151,0.225266362,4.14,0.253,0.983967,0.114793517,0.671375802,1
A0A1D6GLR4,0.481682938,0.230125523,0,0.033472803,-0.52,-0.294,-0.21504,0.071491,0.432638392,1
A0A1D6GLX4,0.352084397,0.413476263,0.799387443,0.272588055,0.84,-0.355,2.11028,0.401866333,0.742220605,1
A0A1D6GMG7,0.483200641,0.192879676,0.059486255,0.081117621,2.79,0.243,0.599381,0.107533,0.476058056,1
A0A1D6GN00,0.433451537,0.276595745,0.195035461,0.173758865,0.45,-0.291,0.521297,0.07121145,0.665552441,1
A0A1D6GNU8,0.424645692,0.24872449,0,0.05994898,5.07,-0.046,0.984882,0.045637067,0.583299075,1
A0A1D6GNW3,0.427389665,0.221556886,0,0.05988024,5.08,-0.051,0.755417,0.082457367,0.630182877,1
A0A1D6GNW6,0.455644343,0.23173516,0.100456621,0.152968037,4.02,0.294,0.309671,0.360945,0.42084752,1
A0A1D6GP79,0.42258487,0.241160471,0.368993654,0.248413418,3.22,0.179,0.850718,0.0338415,0.689691067,1
A0A1D6GPP6,0.420009221,0.151452282,0.321576763,0.39626556,11.16,0.365,4.32898,0.048428517,0.70349353,1
A0A1D6GQA5,0.456703991,0.218346253,0,0.025839793,1.26,-0.147,1.01873,0.396783333,0.45225795,1
A0A1D6GRJ8,0.406514503,0.320970043,0.239657632,0.19828816,4.26,-0.058,1.36457,0.058896067,0.688768238,1
A0A1D6GSC7,0.321174377,0.391459075,0.387900356,0.291814947,2.76,-0.113,1.99735,0.1189795,0.733495525,1
A0A1D6GTL4,0.378875714,0.355731225,0.458498024,0,0.71,-0.271,0.569177,0.6395,0.787429434,1
A0A1D6GTL5,0.41186158,0.305816135,0,0.08630394,2.25,-0.209,0.929684,0.351608333,0.768007252,1
A0A1D6GU19,0.451032764,0.189102564,0,0.221153846,2.21,-0.018,0.186861,0.046747667,0.582258826,1
A0A1D6GUH3,0.440524609,0.220159151,0.108753316,0.076923077,1.33,-0.136,0.489084,0.062057167,0.461585287,1
A0A1D6GVM8,0.464016149,0.254344392,0,0.14849921,1.44,-0.266,0.831279,0.35481,0.484085413,1
A0A1D6GW86,0.377996399,0.311342593,0.375,0.106481481,2.73,-0.16,1.29756,0.163898833,0.855731226,1
A0A1D6GWG3,0.435626102,0.198412698,0.26984127,0.365079365,6.33,0.115,0.634894,0.03305735,0.714708169,1
A0A1D6GWH3,0.405541838,0.251851852,0.162962963,0.301234568,4.89,-0.049,1.19411,0.267018333,0.732034098,1
A0A1D6GWT5,0.41912402,0.221576763,0.080497925,0.048962656,4.11,0.206,1.28707,0.300243167,0.73157119,1
A0A1D6GX81,0.438295812,0.218954248,0.023965142,0.0708061,2.01,-0.027,1.04093,0.1229975,0.766326583,1
A0A1D6GXA0,0.369933523,0.391452991,0.579487179,0.252991453,2.3,-0.172,1.14157,0.143721,0.682733647,1
A0A1D6GXR8,0.470970479,0.223677032,0.037643208,0.1167485,2.95,-0.065,1.04001,0.035313,0.458190588,1
A0A1D6GXW0,0.429952587,0.3283859,0,0.111317254,0.89,-0.303,0.730783,0.110104,0.518414802,1
A0A1D6GXY1,0.441956328,0.163770053,0.138368984,0.163770053,3.79,0.276,1.43081,0.0529428,0.692925637,1
A0A1D6GY72,0.488818005,0.244019139,0,0.059011164,-0.1,-0.292,0.208245,0.066216,0.385695252,1
A0A1D6GYM8,0.450990991,0.278764479,0,0.094980695,1.27,-0.234,1.16983,0.080188833,0.396558341,1
A0A1D6GZE7,0.48162768,0.260964912,0,0.063596491,0.33,-0.256,0.418531,0.261246667,0.376238305,1
A0A1D6GZU7,0.460906999,0.271877088,0.046760187,0.181028724,1.65,-0.218,0.82646,0.068810667,0.461260224,1
A0A1D6GZZ1,0.480155501,0.240846216,0,0.019528072,0.95,-0.249,0.929798,0.39675,0.266535322,1
A0A1D6H019,0.423333333,0.210465116,0,0.034883721,2.96,0.375,1.01698,0.184092833,0.55757535,1
A0A1D6H1J1,0.318865741,0.421875,1,0.34375,1.16,-0.327,1.87611,0.121067333,0.720728259,1
A0A1D6H2D4,0.396803812,0.335774059,0.321129707,0.179916318,2.65,-0.285,1.72761,0.089406167,0.605083571,1
A0A1D6H2V8,0.447833454,0.254901961,0.021786492,0,0.33,-0.302,0.735096,0.328616667,0.56137907,1
A0A1D6H3F1,0.36607166,0.314318976,0.641443539,0.403958091,4.78,-0.011,1.60828,0.213883833,0.731058656,1
A0A1D6H5B6,0.476330749,0.260465116,0,0.539534884,-0.78,-0.31,-0.609672,0.28744,0.640518502,1
A0A1D6H5K1,0.414687862,0.272727273,0.298062593,0.318926975,4.79,-0.129,0.531262,0.09546305,0.69894563,1
A0A1D6H6U5,0.439192924,0.213930348,0.28358209,0.164179104,3.07,-0.039,0.949826,0.199163333,0.794640625,1
A0A1D6H726,0.414309535,0.24420191,0.122783083,0.165075034,4.37,-0.109,1.23447,0.130073717,0.706894727,1
A0A1D6H7I7,0.357311719,0.401215805,0,0.267477204,0.62,-0.395,1.34148,0.199415167,0.65277857,1
A0A1D6H885,0.427156713,0.228177642,0,0.091883614,3.91,0.269,1.10375,0.704781667,0.755515635,1
A0A1D6H9K4,0.494463277,0.189830508,0,0.172881356,0.65,-0.012,0.762474,0.048530667,0.50987013,1
A0A1D6HA56,0.461169183,0.139372822,0.236933798,0.397212544,1.24,0.231,-0.623639,0.083241667,0.821264831,1
A0A1D6HB20,0.456821378,0.181434599,0,0.202531646,4.33,0.184,1.00167,0.0434567,0.569611294,1
A0A1D6HC32,0.370722222,0.395,1,0.285,3.4,-0.386,0.682855,0.119153,0.715446779,1
A0A1D6HCG5,0.41942848,0.313218391,0.360632184,0.173850575,2.21,-0.316,0.802251,0.2223245,0.685437413,1
A0A1D6HD72,0.42212806,0.313559322,0.237288136,0,,-0.45,-0.237942,0.46565,0.50184418,1
A0A1D6HD78,0.397260274,0.273972603,1,0,,-0.387,-1.01371,0.775066667,0.515693736,1
A0A1D6HE33,0.355844156,0.438961039,0.688311688,0.467532468,0.4,-0.39,1.14868,0.255947167,0.686858769,1
A0A1D6HE80,0.466369204,0.262992126,0,0.062992126,0.59,-0.215,0.788464,0.163452833,0.494707499,1
A0A1D6HHL9,0.448196015,0.290791599,0,0.040387722,1.41,-0.255,0.477861,0.1764505,0.521810758,1
A0A1D6HI41,0.479130435,0.142028986,0,0.055072464,3.21,0.234,0.651916,0.38127,0.722341,1
A0A1D6HIT1,0.469970951,0.215686275,0,0.065359477,1.23,-0.112,0.312644,0.3768,0.592465282,1
A0A1D6HIY0,0.406751438,0.341961853,0.303814714,0.215258856,1.16,-0.241,1.27074,0.236608167,0.543247735,1
A0A1D6HJQ5,0.436807818,0.27795874,0.077090119,0.058631922,5.9,-0.166,1.22617,0.130694167,0.423061327,1
A0A1D6HKR9,0.419671558,0.135220126,0.226415094,0.22327044,3.82,0.334,1.50807,0.158256667,0.741448146,1
A0A1D6HML9,0.43365512,0.229131175,0,0.036626917,2.53,0.119,1.16846,0.1368746,0.654267607,1
A0A1D6HMW8,0.446934866,0.275862069,0,0.465517241,3.19,-0.291,0.867838,0.213623333,0.61228062,1
A0A1D6HN31,0.440811966,0.250565611,0.294117647,0.113122172,3.66,-0.029,1.30339,0.320786667,0.521692978,1
A0A1D6HP12,0.453811841,0.147810219,0.082116788,0.297445255,2.52,0.121,0.0386334,0.114262333,0.754445341,1
A0A1D6HPP4,0.448944444,0.184,0.009,0.014,2.26,0.201,1.47274,0.026917317,0.624634568,1
A0A1D6HPW4,0.471776589,0.192513369,0.090909091,0.139037433,2.96,0.155,0.9149,0.155662,0.523843847,1
A0A1D6HS02,0.416572943,0.233856894,0.096567772,0.114601513,2.98,0.269,1.5181,0.071046667,0.761922033,1
A0A1D6HSW2,0.478836834,0.210016155,0.075928918,0.08723748,1.08,-0.2,0.986401,0.354106667,0.442146916,1
A0A1D6HSW7,0.285630153,0.586572438,1,0.575971731,0.58,-0.654,3.37711,0.510833333,0.85786171,1
A0A1D6HT10,0.431643431,0.155893536,0.285171103,0.596958175,4.45,0.309,0.736321,0.200021667,0.725241445,1
A0A1D6HT66,0.420491029,0.222379603,0.043909348,0.117563739,6.28,0.158,1.82299,0.251091667,0.703676133,1
A0A1D6HTK0,0.365484634,0.290780142,0.54751773,0.256737589,4.27,-0.002,2.4578,0.191050233,0.712677458,1
A0A1D6HUV1,0.514001502,0.209459459,0,0.112612613,-0.19,-0.338,0.491779,0.47835,0.323908499,1
A0A1D6HUY7,0.450049603,0.178571429,0,0.095982143,6.23,0.178,2.67812,0.234881667,0.697727722,1
A0A1D6HUZ6,0.456620718,0.17481203,0,0.031954887,5.56,0.205,2.47257,0.182735333,0.720549505,1
A0A1D6HVR1,0.483834423,0.224836601,0,0.125490196,0.89,-0.209,0.648779,0.261726667,0.354836271,1
A0A1D6HWM8,0.493346842,0.200607903,0,0,0.05,-0.337,0.686416,0.461533333,0.309592377,1
A0A1D6HXC3,0.471165192,0.17920354,0,0.044247788,4.35,0.064,0.263556,0.514933333,0.69622664,1
A0A1D6HXK3,0.580895692,0.102040816,0,0.214285714,-0.42,-0.329,-0.822409,0.265366667,0.460919013,1
A0A1D6HXX3,0.444369213,0.2453125,0.0078125,0.10625,3.05,0.067,1.04359,0.421655,0.54426245,1
A0A1D6HYC6,0.398466566,0.299773756,0.165158371,0.207013575,3.59,0.102,1.63224,0.148107,0.741749282,1
A0A1D6HYG7,0.389598109,0.279497099,0.127659574,0.100580271,4.1,-0.006,1.96788,0.112038733,0.706945617,1
A0A1D6HYZ7,0.458002224,0.225659691,0.031847134,0.013648772,1.17,-0.215,1.31595,0.272693333,0.310077788,1
A0A1D6I0G1,0.453743225,0.211890244,0,0.143292683,3.28,0.414,1.20098,0.073966833,0.527659143,1
A0A1D6I196,0.461808786,0.263565891,0.080620155,0.080620155,1.38,-0.279,0.659495,0.087952833,0.457958753,1
A0A1D6I1K5,0.435781544,0.195361285,0.045495094,0.099018733,3.11,0.159,1.01128,0.349128333,0.705499724,1
A0A1D6I2K3,0.415234645,0.355590062,0.25621118,0.141304348,0.82,-0.288,0.324684,0.021814617,0.611256048,1
A0A1D6I409,0.467097121,0.159806295,0.113801453,0.152542373,2.26,0.075,-0.259865,0.067415833,0.852985996,1
A0A1D6I5Q3,0.4418566,0.155982906,0.237179487,0.354700855,3.64,0.379,0.0369018,0.517533333,0.728609067,1
A0A1D6I6Y0,0.481553166,0.2,0,0.109677419,1.04,-0.262,0.898761,0.171048333,0.261088585,1
A0A1D6I774,0.416695906,0.265789474,0,0,3.01,-0.113,0.801892,0.244785167,0.655213931,1
A0A1D6I8M3,0.462895623,0.242424242,0,0,0.81,-0.251,0.650152,0.332826667,0.597784318,1
A0A1D6I8U5,0.452540185,0.181626188,0.073917635,0.060190074,3.44,0.275,1.18239,0.056102333,0.650308083,1
A0A1D6I8V3,0.417387387,0.224324324,0.337837838,0.372972973,2.19,0.331,0.914214,0.0587755,0.730784727,1
A0A1D6I9U9,0.481879812,0.256463289,0,0.076525336,0.56,-0.323,0.515368,0.273276667,0.408127446,1
A0A1D6IAU4,0.43892944,0.277372263,0.386861314,0.138686131,,-0.305,1.28725,0.153375,0.667092406,1
A0A1D6IB58,0.429566655,0.229543039,0.015940489,0.226354942,8.16,0.392,1.51598,0.103582,0.590703188,1
A0A1D6IC38,0.455956427,0.185098039,0.06745098,0.081568627,4.27,0.276,1.20017,0.0655215,0.497941457,1
A0A1D6ICF3,0.505174405,0.19022869,0.044698545,0.122661123,1.79,-0.314,0.31993,0.040959883,0.263824544,1
A0A1D6ID94,0.449190939,0.243797195,0.0399137,0.037756203,4.55,-0.031,1.09446,0.120905833,0.569175205,1
A0A1D6IDW4,0.349791577,0.433376455,0.582147477,0.23156533,2.26,-0.235,1.53027,0.0571157,0.66594238,1
A0A1D6IEV2,0.42092257,0.232839099,0.094453597,0.119714443,4.69,0.292,1.4494,0.0472575,0.699577036,1
A0A1D6IF29,0.398696742,0.323308271,0.407518797,0.338345865,1.65,-0.201,0.794802,0.345477833,0.70122123,1
A0A1D6IHB6,0.409354906,0.167392657,0.345364032,0.319228376,3.34,0.407,1.47993,0.088531083,0.820641567,1
A0A1D6II08,0.455658246,0.175600739,0,0.06284658,4.77,0.194,2.56548,0.171788833,0.72637207,1
A0A1D6IK73,0.343350831,0.393700787,0.24015748,0.421259843,1.36,-0.312,0.866253,0.317748333,0.687707024,1
A0A1D6IKL2,0.414074074,0.313333333,0.4,0.106666667,1.24,-0.388,0.16948,0.224278333,0.723049532,1
A0A1D6IKP8,0.4360587,0.320754717,0.25728988,0.221269297,0.16,-0.384,0.780721,0.130603333,0.506574233,1
A0A1D6IKS9,0.423333333,0.170769231,0.101538462,0.064615385,4.06,0.265,1.12676,0.050190667,0.587686183,1
A0A1D6IKY1,0.375308642,0.381944444,0.701388889,0.104166667,1.3,-0.467,0.154354,0.515366667,0.629939285,1
A0A1D6IL59,0.443754461,0.293361884,0.064239829,0.101713062,-0.08,-0.147,0.268163,0.100395333,0.430721583,1
A0A1D6ILG9,0.468626298,0.174603175,0,0.085537919,2.62,0.351,0.453195,0.335718333,0.465578895,1
A0A1D6ILU0,0.456855101,0.159356725,0,0.093567251,2.72,0.351,0.10654,0.573148333,0.592598491,1
A0A1D6ILX8,0.429924852,0.309178744,0.016908213,0.157004831,1.87,-0.423,1.21637,0.0592084,0.661731113,1
A0A1D6IM44,0.474166667,0.257142857,0,0.160714286,0.29,-0.303,0.0858429,0.339916667,0.386688997,1
A0A1D6IMH7,0.429413424,0.228426396,0,0.030456853,0.92,-0.274,0.930533,0.190593333,0.397446136,1
A0A1D6INR0,0.43219697,0.208333333,0,0.079545455,3.14,0.031,1.29942,0.250583333,0.530194882,1
A0A1D6INS6,0.453954695,0.177107062,0.021070615,0.166856492,11.03,0.291,1.84424,0.128084167,0.662871903,1
A0A1D6IP08,0.518965517,0.057471264,0.114942529,0.887931034,10.67,0.199,11.958,0.336016667,0.597347249,1
A0A1D6IPF6,0.492077069,0.191290824,0.032659409,0.081648523,1.01,-0.116,0.170199,0.102344,0.502261508,1
A0A1D6IPR4,0.419753086,0.153535354,0.218181818,0.353535354,10.14,0.302,1.64304,0.218708683,0.800245058,1
A0A1D6ITS1,0.441824752,0.25203252,0.504065041,0,,-0.307,1.68974,0.263666667,0.40310775,1
A0A1D6IU95,0.491764706,0.252941176,0,0,-1.21,-0.381,-0.806694,0.216395,0.498762273,1
A0A1D6IUH6,0.42590464,0.216475096,0.172413793,0.166666667,3.13,0.051,1.31999,0.0947163,0.718777266,1
A0A1D6IX34,0.467917727,0.219465649,0,0.078244275,1.66,-0.069,0.579403,0.20723,0.526098123,1
A0A1D6J1U1,0.451394091,0.277153558,0.235955056,0.101123596,3.5,-0.277,0.456152,0.246806667,0.666688203,1
A0A1D6J201,0.399406277,0.374045802,0.692111959,0.302798982,1.34,-0.466,0.98498,0.139155333,0.684840724,1
A0A1D6J2U7,0.396340652,0.182634731,0.655688623,0.305389222,8.29,0.238,1.10707,0.155005167,0.81174049,1
A0A1D6J727,0.477199504,0.234200743,0,0.241635688,-0.15,-0.333,-0.0647374,0.256718333,0.538899521,1
A0A1D6J8F5,0.438036449,0.227513228,0.169312169,0.174603175,1.47,-0.2,0.898434,0.424683333,0.658748723,1
A0A1D6J8L6,0.446508931,0.162839248,0.096033403,0.392484342,3.78,0.563,0.476653,0.053467233,0.75255779,1
A0A1D6J8M9,0.402122777,0.30636833,0.592082616,0.21686747,4.62,-0.25,1.61907,0.129725,0.746979189,1
A0A1D6J9R4,0.458997955,0.200920245,0,0.11196319,2.2,0.269,0.966569,0.040123833,0.524192762,1
A0A1D6JAY4,0.4025,0.395,1,0.31,-0.32,-0.544,-0.150188,0.0427195,0.704621498,1
A0A1D6JBF2,0.476970826,0.223463687,0,0.162011173,0.63,-0.353,-1.01027,0.5219,0.599925292,1
A0A1D6JBG2,0.398748436,0.321652065,0.292866083,0.304130163,6.48,0.189,1.75459,0.0488407,0.708287448,1
A0A1D6JCG6,0.441145833,0.21875,0.129595588,0.151654412,8.31,0.201,1.47089,0.522183333,0.402401643,1
A0A1D6JD07,0.445025295,0.295109612,0.07925801,0.011804384,1.76,-0.235,0.626236,0.207686667,0.382394907,1
A0A1D6JDV6,0.471306471,0.198901099,0.037362637,0.186813187,2.43,-0.011,0.350951,0.073441667,0.469531604,1
A0A1D6JGE5,0.462876053,0.283393502,0.296028881,0.24368231,0.29,-0.337,0.745093,0.069089167,0.553597117,1
A0A1D6JHR4,0.458987508,0.166863905,0,0.095857988,1.83,0.361,0.438346,0.201559833,0.579726319,1
A0A1D6JIH1,0.474807481,0.207920792,0,0.03960396,-0.04,-0.438,-0.435307,0.681283333,0.349135709,1
A0A1D6JJ33,0.468831169,0.262987013,0.048701299,0.227272727,1.15,-0.079,-0.263197,0.33695,0.513621875,1
A0A1D6JJP2,0.493516255,0.197229014,0,0.040749796,1.56,-0.052,0.56622,0.093973333,0.401459852,1
A0A1D6JKW7,0.435154827,0.360655738,1,0.207650273,0.84,-0.611,-0.453897,0.104728333,0.657354803,1
A0A1D6JMR5,0.441537075,0.237322515,0,0,1.14,-0.171,0.370717,0.224333333,0.328516515,1
A0A1D6JNR0,0.372524752,0.304455446,0.40470297,0.100247525,4.16,0.043,2.0174,0.1236991,0.654709405,1
A0A1D6JP01,0.497138047,0.125,0,0.329545455,2.42,0.062,-0.671388,0.0798635,0.808494039,1
A0A1D6JP38,0.425847516,0.183063512,0.080946451,0.195516812,4.56,0.202,1.182,0.351278333,0.746810794,1
A0A1D6JPN3,0.460329218,0.27037037,0.140740741,0,-0.19,-0.422,0.131157,0.747933333,0.368975919,1
A0A1D6JR08,0.420959596,0.265151515,0,0.143939394,1.59,0.075,-0.6124,0.600825,0.616816751,1
A0A1D6JR19,0.386308364,0.302422723,0.291562239,0.108604845,3.18,-0.086,2.0475,0.110409033,0.730943828,1
A0A1D6JRD5,0.461222222,0.235,0,0.0975,1.68,0.17,0.194033,0.08424,0.499939283,1
A0A1D6JT74,0.414077834,0.185786802,0.343147208,0.152284264,5.27,0.298,1.21706,0.069472583,0.820598945,1
A0A1D6JTG8,0.442664456,0.295522388,0.169154229,0.104477612,1.98,-0.18,1.22441,0.025496733,0.531131123,1
A0A1D6JTN5,0.467237932,0.223650386,0,0.041131105,1.14,-0.218,1.08858,0.782883333,0.32007153,1
A0A1D6JVL9,0.479613527,0.269565217,0,0.147826087,,-0.448,0.0605392,0.660016667,0.463669118,1
A0A1D6JWI8,0.487999499,0.1578354,0,0.042841037,2.12,-0.109,0.9437,0.1965,0.282049939,1
A0A1D6JX87,0.403703704,0.291666667,1,0.354166667,,-0.422,0.405071,0.5086,0.721456484,1
A0A1D6JXC6,0.469502949,0.226621735,0.068239259,0.066554339,2.14,-0.122,0.958189,0.127704167,0.478704748,1
A0A1D6JXF4,0.427707454,0.310126582,0.664556962,0.291139241,0.95,-0.487,0.179086,0.144621667,0.561313663,1
A0A1D6JXU1,0.312460142,0.386313466,0.720750552,0.434878587,4.83,-0.084,1.73233,0.253573567,0.779059391,1
A0A1D6JY27,0.364665952,0.250803859,0.353697749,0.109324759,6.28,0.101,1.25254,0.2886835,0.748282785,1
A0A1D6JYJ1,0.429508737,0.28189911,0.056379822,0.163204748,4.29,-0.118,1.20175,0.342973333,0.716684443,1
A0A1D6K0I4,0.466943456,0.241992883,0.03024911,0.078291815,0.9,-0.149,0.19583,0.448216667,0.521563096,1
A0A1D6K1A3,0.465828092,0.20754717,0,0.1278826,0.37,-0.12,0.083997,0.347913333,0.594819755,1
A0A1D6K1B9,0.433547597,0.225895317,0,0.077134986,1.47,-0.308,1.53232,0.393495,0.34717095,1
A0A1D6K2U2,0.37034632,0.305194805,0.772727273,0.519480519,1,0.263,0.45638,0.0531013,0.799285755,1
A0A1D6K329,0.434180457,0.324468085,0.193262411,0.120567376,-0.68,-0.349,1.10741,0.104332667,0.511311391,1
A0A1D6K377,0.442096742,0.31147541,0.149362477,0.140255009,-0.07,-0.319,1.01871,0.228295,0.467610738,1
A0A1D6K3W5,0.348662132,0.318367347,0.420408163,0.359183673,4.52,-0.182,1.0003,0.200206667,0.690696591,1
A0A1D6K4D6,0.45077282,0.112860892,0.097112861,0.11023622,3.47,0.289,0.775494,0.088255833,0.610827989,1
A0A1D6K4K6,0.4221048,0.287978864,0.355350066,0.183619551,0.51,-0.139,0.583405,0.2204395,0.76068237,1
A0A1D6K4P0,0.454802036,0.266508031,0.063057704,0.02379536,0.71,-0.119,0.709596,0.124148333,0.355468301,1
A0A1D6K4U4,0.47828717,0.209169054,0,0.040114613,1.5,-0.243,0.649498,0.126715167,0.317773251,1
A0A1D6K525,0.418208282,0.24095941,0.319188192,0.125830258,3.63,0.09,1.77186,0.088721333,#N/A,1
A0A1D6K627,0.485686977,0.247311828,0,0.023655914,0.68,-0.382,-0.430145,0.60006,0.417965822,1
A0A1D6K8P9,0.483234127,0.216517857,0.002232143,0.138392857,1.57,-0.062,0.418155,0.110934,0.565816468,1
A0A1D6K8W1,0.446545053,0.281094527,0,0,0.52,-0.274,0.285103,0.43885,0.404465858,1
